,Group,ADAMTS13,ADAMTSL2,ADGRG6,ANXA1,ASPN,ATP4A,ATP6V1G1.ATP6V1G2,C4BPA,C4BPB,CCN5,CFI,COL1A1,EGF,EIF4E,F11,F13B,F7,FCER2,FCGR3A,FGFBP2,GALNT7,GCG,GSR,H2AC8.H2AC17.H2AC7.H2AC20.H2AC19.H2AW.H2AC6.H2AC12.H2AC14.H2AJ,H2BC12.H2BC12L.H2BC5.H2BC10.H2BC18.H2BC9.H2BC15.H2BC14.H2BC13,HPR,HPX,IGF2,IGHV1.24,IGHV3.74,IGKJ1,IGKV1.17,IGKV1D.33.IGKV1.33,IGLV2.18,IGLV6.57,ITGB2,LCAT,LDLR,LILRB5,LTF,MMP2,P4HB,PDE5A,PFKM,PLIN1,PPM1B,PROC,PRSS2,PZP,RAB6B,RBP4,RPLP0,RPLP2,SBSN,SEC22B,SERPING1,SEZ6L,SGTA,THBD,THBS1,TWSG1
ILD_90,1,3.04334459622785,3.16439241831261,3.04673983037253,2.39867859133795,2.74913519108118,1.45921764908329,1.60046529637331,4.08647692998343,3.80048955511353,2.1480431519433,3.71188885918626,2.76401620580112,2.99092527431888,1.1986299462949,3.05697479416485,3.33756576457078,3.11304661173424,1.70458035597746,3.15652556963404,2.58110110181851,2.67947858126475,2.59509562613946,2.64886257154113,3.54495737236136,3.38589074187898,3.56246033269,3.85536132225267,3.2101728776872,2.38014694518665,3.74106917797969,3.17398309455068,3.14965586871049,3.53427131702452,3.20799378660658,3.43998377706093,2.60645881890799,3.25845463669071,2.57949822628223,2.71981806230464,2.84133854429997,2.15162397338222,3.48838198192278,1.12014936261082,1.9455296219039,2.78254525793332,2.34357716487365,3.77870997474629,2.68049943531333,3.46430120904143,2.38233411964231,3.45615766042654,2.87897298889182,3.25605121519023,2.49509916754552,1.81787757814111,4.10817868675752,3.17791793997295,2.38839285715286,1.38736042276332,3.74618896706698,2.5169114150535
ILD_91,1,3.22305796926644,3.04382907740112,3.15649620680971,2.22692477935305,2.84563500942945,1.52278393813843,1.38076273529422,4.06820132434868,3.77241875969083,2.7670250958691,3.69255540005451,2.8415666169242,2.99718177235162,1.98343698893852,3.1264431539514,3.44201963229008,3.14560543194895,2.29428074738972,3.10006255142141,2.79041796390503,2.04022212124344,2.6751919128436,2.59449103760945,3.30499791437348,3.19298191920667,3.59413159492274,3.83499652618391,3.32646393257153,2.9073008680183,3.5838367053947,2.99717486455937,2.82612023777709,3.80693653079502,3.40445655965845,3.38070227657218,2.87679582635292,3.38055068553086,2.65859680800152,3.14313093709404,2.77141475028787,2.45484014927507,3.62839151479,2.16827200849605,2.18430907111215,2.42268675397614,1.70637625488248,3.83774047610267,2.56597620506438,3.46913780113297,2.35869329988649,3.53649394671608,2.49335180328366,2.49883476400451,2.72920460331676,1.57403397795161,4.05302266060574,3.27493045871618,2.5856506293484,2.15896443136348,3.82979872352171,2.62312294564743
ILD_92,1,3.22324157880163,3.03348515629282,3.1361475256164,2.69370737072237,2.84247500555672,0.415232819854512,1.33281869772352,4.07281313476266,3.76770436302687,2.65175138223406,3.74911780464853,2.88629416779486,2.88750236625079,2.58608275928561,3.21795408326328,3.47626159135736,3.14728778376357,1.22729392446009,3.24270227745941,2.87106263590301,2.35920487979899,2.23677855843896,2.65982568767463,3.43766097790822,3.25978708988215,3.63011674757711,3.9033586698117,3.2512801072105,2.90338764610804,3.64312592090466,2.88384127459509,2.93396512742763,3.75589058811135,3.41234840583239,3.24364921440143,2.95727149825895,3.42060723407141,2.67933359984625,2.96972073222764,3.13873358674349,2.42595568074036,3.63107306614571,1.5301392883117,2.02739042817751,2.95413040830739,1.57983042068316,3.79212558701313,2.70097329367401,3.25414172972077,2.47927708415169,3.55200537952687,2.54261248747019,2.5441857211432,2.82086296744895,1.17956021716587,4.06747819628412,3.21522665350663,2.56051023153997,2.39565133299444,3.68401914602788,2.5460100391458
ILD_94,1,3.16087163771563,2.99170849919593,3.13028662515871,2.54275579040241,2.79251274130019,0.991027709262851,1.53904384592437,4.07959914181167,3.72594980141114,2.70764953164994,3.73322145071507,3.07556345294347,2.98528357834124,2.6949238710005,3.18724668495765,3.43197523728973,3.09831888513333,1.40834997253013,3.22381713652465,2.97988772788516,2.32109876877098,2.48857668688653,2.60298732794409,3.59864156375914,3.30631759313378,3.58520771752598,3.89499221889405,3.13714356291258,2.82559717296204,3.47280310169962,2.99362569630878,3.30078920699024,3.70187902832447,3.43859595048476,3.28941312924403,2.86163944068153,3.38658900802426,2.69415751513643,3.02276559319594,3.06440513761327,2.54969473025011,3.59389196949845,1.6954356738781,2.68291303256532,2.68369871934467,2.34253964024547,3.804622334825,2.59751104193365,3.44969790692665,2.95400040621701,3.52354617703695,2.37237123543733,3.14091618012656,2.80555230949913,1.50432852631782,4.09500823797178,3.25441798685128,2.82468889260868,2.31490063959212,3.85047385951577,2.64713344049875
ILD_95,1,3.20543552319086,2.98243076006538,3.0062171696951,2.53724912220486,2.87066003424851,2.11689257288538,1.75423082584067,4.08323318643031,3.76297216559288,2.83852561722431,3.66727670265234,3.13294490408804,2.96930147192593,2.26906569819587,3.13750953466151,3.48598113519562,3.13624672067576,1.31866080426164,3.07929607912416,2.79936524608239,2.07122817353566,2.50091505475269,2.56590550827406,3.48917620115183,3.27638640736002,3.65095670480115,3.79930531994521,3.26957757419927,2.79099208164916,3.4119831187937,2.93062279450675,3.06136609617084,3.7262207360131,3.40313096108503,3.26390749773241,2.84783583014066,3.42184986785583,2.44794720088821,2.86114487467135,3.03719174118172,2.50547877815552,3.59058917235095,1.82979892860738,2.61101827996154,2.7065166972463,1.63796910551766,3.74339970820076,2.43861695645637,3.42637915731243,2.65995136486235,3.49861981189841,2.61835416212709,2.81590147046417,2.89443435613925,2.23204556227184,4.0924054542343,3.14934142734303,2.5722837248609,2.28941832994685,3.88017351271843,2.66496541867064
ILD_97,1,3.10755981619444,2.89728256691374,3.00378669598022,2.63545526177927,2.76096051637754,0.87955220921674,1.46863968800665,4.03779071244051,3.71515262721703,2.77151417863448,3.65819978045591,2.8120078807206,2.8779747420828,2.47932162178893,3.04636832703425,3.42486462203403,3.17334625762669,1.40103397727724,3.05089611863406,2.61372279448231,2.32855184893924,2.55913935338989,2.56641565524291,3.15038926022801,2.91740743521756,3.6513673576021,3.80556732164285,3.19612144613373,2.72950787450736,3.45466815620023,3.06322785458262,3.04364114051405,3.641220251467,3.40542427390398,3.21352747751329,2.9267604560721,3.39400108833679,2.56599357560157,2.82781138755409,2.95255477382221,2.63113980846768,3.62369302491924,1.70945317056695,2.41849608094886,2.8875729955697,1.33535281363348,3.80945534322449,2.84669124093503,3.01904181626847,2.76059208735187,3.61755193763716,2.62904622299928,3.01385018845585,2.87398996904711,1.93900379972478,4.08810774739659,3.24499569774338,2.56235220523834,2.65441763993219,3.76364100421805,2.70643933260423
ILD_106,1,3.02794473796079,2.81212100572287,2.97378532221812,2.63673070207671,2.63378144648962,3.00637125614995,1.95245481380756,4.09411632225797,3.81506512138418,2.50676949816937,3.71457879995672,3.01847080356381,2.96105138653187,1.7041385677463,3.29458230709006,3.50836477007712,3.08669879997981,1.68006900464039,2.97690552748571,2.83882554122321,2.23700652154219,2.07688150796563,2.50126384988137,3.42383609543322,3.1899526716599,3.5111669823171,3.8971390667707,3.28748183034217,1.9994022612942,3.07080608270746,2.60990436139328,2.68684172088873,3.32669782355526,2.88647898151895,2.99768896663857,2.63822500775136,3.25950748726152,2.33214502741734,2.80349013496531,3.0959318634215,2.47310980313323,3.59274531717301,1.51170382675109,2.24872864013875,2.665469935456,2.20353182067084,3.81576771469014,2.12041719626309,3.30556371047239,2.75796382899882,3.48840792972423,2.47655966570399,3.35150824859349,2.64674312811894,2.21955693627077,4.01851413578424,3.14540756947176,2.57926085312361,2.53488662265259,3.77902430835006,2.38682038152653
ILD_107,1,3.03800546797326,3.13920963942897,2.98986730662924,2.55242322620346,2.77352187597709,2.96214813656101,2.0950745559877,4.0680429702196,3.84422886030205,2.49058813096894,3.72311757705539,2.78107041899721,2.97967148110388,1.5868525449036,3.27699414483339,3.46101865525565,3.03736089023203,2.19243047449987,3.21533412364526,2.79078363459031,2.3015596011445,2.87353170505276,2.56159892415612,3.3653790227992,3.00385518187937,3.47501452423585,3.95837728528216,3.24988760125601,2.2596513384486,3.67082479964696,3.27077001872153,2.98808452813417,3.80018844403725,3.29504118145427,3.30193773678432,2.63344678328296,3.18944132223673,2.50232330605811,2.18503112940568,2.94794299686124,2.35507056058124,3.61735767879753,1.36960314268475,2.24752328762508,2.84819553308279,2.33970341350219,3.88023530978189,2.6564940879053,2.84057460575539,2.13814379752733,3.54160307062377,2.702458328801,3.16581815633445,2.67578815029774,1.50334472468006,4.01800866380046,3.25211783224235,2.67330636222015,2.51146227049299,3.86586250681231,2.4762956921519
ILD_109,1,3.17296090375358,2.94441042584212,2.9428942424782,2.56797359874526,2.89170699763791,2.85961987700775,0.797093534194347,4.04506606866158,3.74173945126815,2.49416814845668,3.69243868769774,3.3232882004473,2.7831474954191,1.40446670788508,3.18448344972455,3.35475616212192,3.17115556545144,2.25524657597482,3.04093327507507,2.91345942125844,1.95779329578115,1.62835655790909,2.47677829691976,3.38601341171867,2.97644533796406,3.56855586455823,3.88417282524916,3.32148933057849,2.5976664577169,3.62004598346788,2.77578092856551,3.13996422802493,3.61518650774353,3.42861109712182,3.32277703931911,2.76602217491236,3.35662645012071,2.69219110280912,3.09898791388856,3.02687734793523,2.6841388621397,3.5610620947157,1.51257930724641,2.34329956006082,2.52494177507035,1.40586599194444,3.79566701889032,2.76589024139673,3.31663132929306,2.29532477405516,3.55230689399846,2.34371412721777,3.01135318751302,2.63923192402531,1.42046391099131,4.0491507858026,3.19910381054304,1.887970195317,2.4219515843672,3.70482121153597,2.58452503749587
ILD_112,1,3.11330487359199,2.99020313974718,3.05375113001592,2.62432018460898,2.71266897350011,2.92499210839532,2.08317877392312,4.08410497366654,3.83996980656037,2.43293807825461,3.72428047481501,3.1496208467167,2.89601299951191,1.21003505817944,3.07555975301182,3.42533931004816,3.08174944890319,2.39451203213265,3.28747879068498,2.91128389626766,2.63548423869972,1.42856725211273,2.49937797967032,3.3384933968926,3.27106491817586,3.44726441796508,3.88666164737557,3.29850178053399,2.49058631972136,3.45405168519912,3.11716509163212,3.02754081501866,3.83041387527901,3.22590958038188,3.25694291583731,2.76331070701834,3.23994376759158,2.58367000824968,2.54231913937351,3.00978166458016,2.2909651721812,3.70207600877696,1.21018356626118,1.91378832112529,2.32525976145895,2.2711053940166,3.78926999460831,2.23477848319628,3.28606211534547,2.19251924773591,3.3552507834847,2.92041821198844,3.20658384775379,2.62550853792063,1.96817226269157,4.031302983995,3.29429351978234,2.35718027064406,2.39955426267621,3.89118108276387,2.71070258873912
ILD_116,1,2.89164805930469,2.83578654767181,2.81670711032052,2.89808636946855,2.90882041350507,2.52024075004997,1.72862931577436,4.01263354114709,3.75075736949575,2.53336745633861,3.71045304841858,3.02654321778732,2.65208178904992,1.98596210967631,3.12414427574892,3.35432181163414,2.89301140939896,2.82106486273905,3.10205800708102,2.95675425413759,2.45433378026459,2.04879041365668,2.36011921377548,3.41300389880152,3.23426167461986,3.57256539977554,3.84531160648144,3.28579637754192,1.97582013471626,3.19066912261341,3.26376158629668,2.95804976816755,3.61143647957234,3.05280346678049,2.94628697725763,2.86419656749666,3.19521714497611,2.20513334829177,2.3671080715272,3.13589289545045,2.13252970514182,3.6260625713902,2.50055412276364,2.19059994496053,2.20388174583082,1.7193357313281,3.69089216600245,2.058994635173,3.28015128619294,2.32897553554157,3.33307594583267,2.73051893579794,3.14513666337302,2.80660291405861,2.34071893518467,3.96071598132074,3.27598979572234,2.4916125023942,2.20903908872096,3.87282246152419,2.48269979432837
ILD_117,1,2.97846905409868,2.88194107487007,2.84261570205566,2.83580773480563,2.94474874161853,2.62336852309383,1.35421494279389,4.00372143800123,3.74121452487087,2.4760738271929,3.70921462789225,2.96795165874916,3.01777036825466,1.92972142762024,3.18104757113479,3.34504270816575,2.95998304591267,2.12112346499364,3.13246940340825,2.86440580205718,2.1410291349979,2.83118504754011,2.35602151348333,3.34188555485948,3.21784878286165,3.50407896403479,3.89911928732206,3.4157875976979,1.5772190813236,3.19557791650611,3.14606570195057,2.9164379371499,3.49804728163957,3.18598653184501,2.82884070922225,2.76259376415837,3.17813421601684,2.27687517352339,2.3146658763109,2.95023410372392,2.25880841546021,3.65625525105542,2.5390148130426,2.06806903181915,2.36642546143146,1.44579080275122,3.75555727153725,2.40192096015874,3.15282004364863,2.5680043100388,3.41008977700693,2.76583332496478,3.24148605230297,2.55890959010445,2.02179438550548,3.9367165689674,3.25548668822873,2.29533497320597,2.06161897242705,3.77602902816578,2.64271893133207
ILD_119,1,3.08255342901665,2.74810029694854,2.79606419996427,2.7880918618809,2.97493981025744,2.84487313781686,2.06768196460361,3.98314675048568,3.7442408293133,2.43946261300134,3.70317966443496,3.12194508773385,2.89906330328859,1.56774883080116,3.17031721033592,3.37560293095336,2.92658557342239,2.49900643687503,3.10812663673295,2.93314381564158,2.31099073619253,2.53327212669721,2.35814259745749,3.45899345919493,3.32265539340881,3.43949172358488,3.87345534154641,3.29043587348593,1.45909307497941,3.21231176054738,3.12562652436242,2.90688033596313,3.56765791352724,3.17452589862398,2.93433481256959,2.81873672689222,3.24248572802503,2.14945102853878,2.10712923184122,3.06835699346461,2.36838100741403,3.62363717304728,2.42346493600053,1.8221283515441,2.18556862675562,0.751108840845056,3.72871292333464,2.41260534368016,3.28858020841278,2.30688948249868,3.34694534210057,2.71004981758391,3.14630977449688,2.65902264280041,2.098982944642,3.97222124115999,3.21493754865091,2.35833219726314,2.02034982398324,3.75667136978264,2.58353829056976
ILD_2,2,3.0191938275414,3.03485234289352,3.11542177215463,2.60280830038783,2.89334160472256,2.95322980469951,2.01143297490299,4.03438244924347,3.76086621697348,2.22625636198184,3.67295086357054,2.92627145810371,3.00260656722406,2.09068764445326,3.10938017536146,3.31679390734649,2.96818826642613,2.76573136572784,3.09291651275435,2.66329057030383,2.76507435019063,1.56028954416982,2.37351939534795,3.55608311267901,3.32432021807767,3.56972678693427,3.83582337103495,2.82101032433126,2.78841892785053,3.50272533119337,3.40522832904995,3.25386045226012,3.99416705431303,3.2755530420517,3.25926341540131,2.77279074761203,3.25752926982171,2.55350194820533,2.56907809549931,2.9442428535184,1.47024541251551,3.65923942210878,1.95766950737722,2.00513035741334,2.43399605318893,1.33842523929112,3.75314689052917,2.53588864468479,3.11680530620326,2.64828001900909,3.27126848714043,2.78167728831639,3.35078740097635,2.53797303811461,1.80365573750957,4.01793291367716,3.19752154063215,2.57624291836314,2.20711789682511,3.89253616118601,2.76144874610264
ILD_4,2,3.02735314485041,2.92244849510735,2.96556329587531,3.14601213365638,2.80428818264621,2.66863584313521,2.4214787582074,4.04177205938335,3.77516592713748,2.58567733951766,3.6596996360477,3.01007973814137,2.9759685236181,1.99780986682282,3.12928953465379,3.31250022303428,2.9589931016894,2.68838858451801,3.20191185512498,2.8143357383545,2.27399573456142,2.38697659599543,2.39855038170757,3.67582883619758,3.58191874104488,3.51191843516625,3.86969159875572,3.21745417094602,2.52131829857868,3.66601454647658,1.38101457049918,3.23479757605835,3.80391502755452,3.11122875599341,3.55125648123709,3.04043932491836,3.28854477094541,1.8978167014883,2.55743990232541,3.2186830319821,2.13443310612918,3.69312627025297,1.81527044803847,1.01004513549888,2.4733489515064,1.24240176089601,3.78986906580304,2.38063356957176,3.27550616627259,2.64868436214196,3.58652487804046,2.75013854077534,3.19324371748504,2.57616002292072,2.41064378194605,4.03621553568952,3.15892448632262,2.39245440051572,2.45367910065349,3.77582562976527,2.6949074533695
ILD_9,2,2.98440283126363,2.87992775865433,3.03288777723876,2.75612804283531,2.95065732628167,0.720578608269201,0.933418326948772,4.01747215251779,3.74831169848768,2.370883929086,3.65154967406981,3.23077211777625,3.06279304850172,1.8903251511214,3.10545988198263,3.39091438768047,2.96087149052295,2.62092664143778,3.11940424852038,2.86887694721904,2.55913916431619,1.63016818307784,2.43671340514137,3.48323686678757,3.45463377540873,3.60998856647796,3.8374267004281,3.28201768516232,1.68617586117314,3.4603023563867,3.11228875417272,3.00933090517057,3.66775460855638,3.12213157386642,3.10707727039484,2.81320043676702,3.2092139719403,2.29537133686966,2.58894133173985,3.0491955926533,2.38756753936523,3.66356880266971,2.192592038043,2.39011788498651,2.45632728312622,0.245841278332042,3.76020399877964,2.36042733808552,3.50120663277057,2.3517442529258,3.42654000880806,2.66938596299637,3.28970419657683,2.58565599990621,2.38771920728958,4.02026710443192,3.28151481832678,1.86263092473965,1.84438976960316,3.90709277304091,2.81062715702483
ILD_12,2,3.02625668107786,2.82388416314647,2.81202003071152,2.4421949361445,2.91247204413116,3.00245909377331,0.998572056804098,4.00743001250419,3.7155955763412,2.50616996037508,3.71272156428326,3.04974007289016,2.98563507491775,2.10706510384623,3.20560734220854,3.41732464760302,3.13449030182591,2.66304278503228,3.16732690446742,2.79246639054087,2.55759235622436,1.79970665922744,2.3765667099471,3.18172240192956,3.28482341043011,3.61553335743819,3.86478207016533,3.21404193727396,1.91823735850429,3.45593881490201,3.22557677079177,2.97601676302028,3.81407941738033,3.1699340448507,3.1470330904225,2.76654450002404,3.32941390277723,2.08118589635106,0.871580899322565,3.0185248767633,2.29924061104146,3.65485898680529,2.05420453066316,2.44390767037123,2.12392324794855,0.884051034296095,3.75826803374415,2.47938749035126,3.2894118523987,2.45208411064051,3.33169319771702,2.53709786348421,3.17283052032173,2.62592778479915,2.42363457381548,3.98404192193472,3.16122978024713,2.29288576481517,2.55638847740103,3.92663914867373,2.70463932843356
ILD_14,2,2.99891047171084,2.9384979877793,2.98316898900701,2.82016894549173,2.90226320294921,2.77853483204196,0.72583208869331,4.04714368743296,3.79526949231813,2.47185040160791,3.58836732607865,2.9240373974322,3.09734917770794,1.98910144773361,3.11103586689928,3.30961523507743,2.94622816270135,1.98099682450364,2.86544639712136,2.86542894318604,2.54198551209602,2.26054702615154,2.33434797019633,3.44318093681572,3.47825575084583,3.58048451031265,3.78957874092224,2.97373290036216,1.9516638583678,3.40615762159025,3.06006455689871,2.87910850692682,3.74895562052746,3.27623994158818,2.93139139443786,2.8700690005796,3.27789960011927,2.30071825705331,0.765221192496182,3.0921073499698,2.35052559251265,3.66764893416322,1.36403736107279,1.77302829483456,2.57372209418103,1.98278584891894,3.84617190684283,2.33293887882305,3.37013165340282,2.68843900984983,3.37269038428709,2.61045998830979,3.07248568526843,2.60997878878321,1.74780645789878,3.99645017710985,3.2395757098537,2.34383732092685,2.3608392806051,3.92099048286549,2.55558563919279
ILD_18,2,2.98699597944672,2.89769878546045,2.99006902566478,2.99130958772941,2.90460856075326,3.02970434273655,2.30107472786746,4.06797351662954,3.78137542663033,2.45134505168298,3.65293049892794,2.82125581843889,2.87654877305403,1.54081871416104,3.11651687891183,3.25040165276446,2.86283317608772,2.41847859127378,3.15405919093706,2.93197018131798,2.62260487865327,1.14988232985353,2.50762924983915,3.63165333936838,3.51789292899535,3.62501467818884,3.80610985621938,3.10242824487604,3.17702609488591,3.58002929181147,2.79525153786461,3.02186286168895,3.82044590984103,3.25995112723031,3.18983202194536,2.95649245929888,3.27456931032783,2.50904006952127,2.7363699648459,3.23171192216139,2.52649399073001,3.62221911780313,1.25848589123936,2.50348508606531,1.87428070951873,1.00410638362387,3.80482392712126,1.79248355581445,3.348993399016,2.21057716384721,3.33660753259173,2.96657348600853,3.45154758036713,2.3906381749086,2.61093743819182,4.00860823310297,3.16194592398246,2.42083158586938,2.0044740990735,3.82415429776598,2.79727602823178
ILD_19,2,2.87992102889845,3.0994059853988,3.0324317610254,2.79305673187015,2.78771498403084,2.69250566868426,1.70698285252636,4.03004657368535,3.778086942221,2.40493671336879,3.65238779091921,2.99088426323592,2.63331223637564,1.99420572897828,3.2180581019739,3.31941760795895,2.9112259055402,2.43971502204863,3.23141154290487,2.81909961331492,2.49060209579168,2.27161571717188,2.67206258238203,3.13706093807127,3.36701421547424,3.35707133261855,3.81825161056474,2.99800887726824,2.5035971282377,3.24001748536419,3.16276150833716,2.89342660837501,3.65746188627404,3.13768650559459,3.16316114739862,2.82937592070212,3.16801539483325,2.45053784018197,1.55319423200447,3.10186199727757,2.50574959292666,3.68241556369642,1.14591718896195,1.95958850796486,2.36504788438494,2.2134888726716,3.77182980127521,2.55790052262625,3.35887827026008,2.2784792799125,3.32274704131788,2.95926541743993,3.49964452680554,2.3853469899652,2.48352020676277,4.03134302645743,3.2607636600628,2.57808584364718,1.5884648938638,3.70589503239384,2.57251597642278
ILD_23,2,3.06574339865052,2.97478250494887,2.89357816562189,2.75166687900498,2.84155741009438,3.25196140158278,2.13562661841879,4.05118567581937,3.79680444571384,2.55396981722105,3.67254317238019,3.28095752727968,2.97617798876801,2.13263124119148,3.0947825929761,3.35733154793351,3.02828307431319,2.5698059309835,3.12889652468588,2.92910118492864,1.29585193486401,2.40026602104957,2.42835454321153,3.30767267690958,3.24779390545076,3.58360224452431,3.83385507399962,3.16119646131206,2.09035557521057,3.55436649196867,3.0162041215036,2.87751777731989,3.77299276863227,3.27026098242877,3.24716406974747,2.86766075326338,3.26341108600713,2.27544392675923,2.49847682730651,2.95485053930956,2.31082369513915,3.62235331843317,0.779800820047776,1.82876130718708,2.43903169480087,1.07434632440315,3.84842249508455,2.02359567172063,3.21812370034674,2.40684239711832,3.45646047860294,2.54820466311146,3.04871106673653,2.58796167007579,2.15628099351294,4.04608059970786,3.19852082134887,2.25903326750535,2.13500743125556,3.80840730460079,2.90411313970584
ILD_24,2,3.11252286965562,3.05764556405707,2.95047540888504,2.84779539554721,2.88396470412853,2.76373662113287,2.50872066984085,4.03465228969093,3.7953598896997,2.4476757002944,3.50605942003705,3.09717736593549,3.04370158147106,1.77509152482822,3.01800015649288,3.31937469661964,3.01711770678671,2.60856677308798,2.84986802315203,2.86939791231614,1.2634222489234,2.16659438861619,2.35995307452389,3.41685407757639,3.45051906317693,3.63619838591618,3.72932160096616,3.18026829853404,2.41226414265115,3.47159950865613,2.88936922091998,2.69576214980478,3.74068102871489,3.08450620500844,2.94654295823837,2.88719058729986,3.26620340327556,2.39723491796503,2.56027443647119,3.02914575012817,2.26977793974723,3.6831853657961,1.32972923891203,2.27845642828276,2.30256448139161,2.07169314498213,3.88594559455948,2.40641800209371,3.10002673908248,2.45312655986497,3.28743327418482,2.43508189105629,3.2381438525495,2.44354192528935,1.30547624827318,4.01816014319656,3.26520504264737,2.49412092259354,2.67012741275359,3.82274532282104,2.79377584864958
ILD_25,2,3.03686694323713,2.94946680430479,2.99885426631065,2.67280293205195,2.94622485504585,3.01854587544309,1.30906976364005,4.07508619452504,3.82043466751503,2.66566162913707,3.61426664017892,3.3412918475764,3.00449945726051,1.59399740180502,3.02569784942316,3.36674566512609,2.90712628194822,2.57887436159015,3.18447499405731,2.93897880546561,1.62605139274098,2.36126112812728,2.5082790876152,3.53608089011757,3.50446056426584,3.60282063418288,3.80522340724623,3.1675854050971,2.27341119784695,3.31170117054671,2.86023741855148,3.02581162855067,3.72263159918844,3.13593737770128,3.08922605090672,2.79261935645656,3.30455335661376,2.59665358431144,2.44739792012101,3.08294198846981,2.49925912046519,3.56445724340438,1.50202530457782,1.63541851799978,2.31595410962552,1.27232276977019,3.7655683525143,2.14679332442879,3.02367897603677,2.68317167868329,3.31001487936733,2.68232462826062,3.28145319045936,2.56132753951574,1.739116650627,4.08103522382376,3.24883438402827,2.67551066536108,2.69812764176967,3.91314205209932,2.89173412294268
ILD_26,2,3.19879346028695,3.07289074527082,2.93502296567606,2.99770954008438,2.78648564026412,3.29205646180934,1.88670385740315,4.04430384508699,3.74513791033088,2.6438235072023,3.56705924588145,3.11693013824009,3.10518242227611,1.68837868002082,3.05557975953467,3.25334181776893,2.82972186254878,2.79527250553067,3.10957613240974,2.66474247524672,2.08282663283644,1.64805644084147,2.49247990541193,3.35346277345033,3.45479388644312,3.54672938678524,3.75073625800983,2.94939028723221,2.30148984418297,3.55511067241193,3.25079014416704,3.07544564918199,1.9798076066342,3.34422488577708,3.0336124732125,3.02308470679803,3.22156214542112,2.40605696292101,2.1765586241153,3.20119129704168,2.52823867925018,3.65327586182181,1.54419304246381,2.46380641397554,1.89669170792374,1.45412184753725,3.73887790812991,2.67324642444195,2.62109968244583,2.8860280081865,3.05435526925701,2.84580104175119,3.33770020493803,2.49321763437873,1.64550107074773,4.02496891959481,3.25599513587163,2.62894924705537,2.37935780108568,3.93231000473933,3.02122576070595
ILD_28,2,2.96217524848746,3.09166573632297,2.87662766893118,3.13836241752065,2.55044299413024,3.08784249418686,2.46375892152306,4.08159591538393,3.83307005496799,2.38625961955755,3.61846168512407,3.053992276183,2.99599012647839,2.10291946771342,3.06763222432591,3.29530892873259,2.97934382587935,2.57701749145308,3.17633738706707,2.65449278972032,2.45029559361569,0.862078821443931,2.56244525502311,3.61679592621594,3.44515696955274,3.53563952085674,3.79680256308954,3.0251971661328,2.26875719358175,3.30623363239246,2.91519372836802,2.82542950794787,3.68404979440068,3.23110596390083,3.23674851722419,3.09167594322347,3.14369607277787,2.55454392418097,2.64972539143917,3.30366071860745,2.38670975423424,3.61104304160943,1.69960043279665,2.54157305023362,2.17721762330398,2.3923038075547,3.72044052420631,2.78298764942256,3.17352590610257,2.73549909229016,3.08282857515407,2.82974898626628,3.24828517387714,2.56260491420585,2.22757958261665,4.09354027439903,3.07612058318408,2.72762721657976,2.30943827922435,4.00949089579516,2.77845243425647
ILD_29,2,2.98559865102263,3.12191519212298,2.90381710031905,3.30866207607957,2.61463323591846,3.3245164265529,2.71419921184135,4.01744051980195,3.75991303969902,2.4702974671787,3.57627081491025,2.89506910843007,3.01910507517057,2.24864918974925,3.10456024853383,3.22453593546151,2.9432076412732,1.41764932965524,3.12818605962906,2.83414038581619,1.82109638714713,1.29558895595969,2.55662756720237,3.69528684487372,3.46773257295743,3.48002085291885,3.72317458275553,3.02248260019621,2.4664989344871,3.13308805170585,2.34188864598,2.54839578431363,3.59144318872281,3.10431678150339,2.84618444244282,3.19591698031297,3.07672819989112,2.39055900992085,2.38864769121769,3.34665394873673,2.18438298197854,3.66194895045592,2.08327587206224,2.11051767105289,2.43834182124846,2.41202256974717,3.77032671706588,2.30925726093183,2.81239417701004,2.8087250101185,3.2960604588934,2.95248565205467,3.31440365467457,2.65490307863764,2.41904314640253,3.9954443038368,3.14630276785969,2.48359244633645,2.41933117809501,3.83625910449916,2.62940129804548
ILD_30,2,2.94983884077372,3.07634346728155,3.0515543936008,2.63076038827379,2.77824495185771,3.26569657691805,1.59217198795513,4.07607450549383,3.85175281618746,2.71394286019844,3.6671274930205,2.88304106944136,2.98490660154635,1.40451403470938,2.99107066968894,3.31300763351787,3.00822063360975,1.69593308346862,2.98979627773704,2.97312825858457,1.58348681320418,2.18302448484478,2.51020114070801,3.50988227840311,3.63173604556689,3.54841040948367,3.80157935800685,1.73312199916276,1.56336434359785,2.94928214636695,2.91070101587937,2.78509293824835,3.61888139087515,3.12103763575067,2.80775701874712,2.61532249946357,3.28894231111825,2.62638871566495,2.70386565272019,3.05139964753326,2.58307524388557,3.6673322841719,2.04406487789182,2.52051339049532,2.38009328617764,1.98844595186644,3.79983768980906,2.6135245423454,3.35538488974108,2.73815552297529,3.32178658678903,2.76621034892831,3.32621372147789,2.59624258426434,2.54848419158259,4.03632646659498,3.20817577655325,2.5407158206507,2.5495213782624,4.03056524346085,2.9149523818447
